tanggal,harga_surabayakota,harga_malangkota,harga_banyuwangikab,harga_blitarkab,harga_jombangkab,harga_madiunkab,harga_malangkab,harga_mojokertokab,harga_nganjukkab,harga_pasuruankab,harga_sidoarjokab,harga_situbondokab,harga_madiunkota
2021-09-06,36000,32200,29600,30000,22800,28500,29800,35500,26000,30000,30500,27666,29333
2021-09-07,38000,32200,29600,30000,22800,28500,29800,35500,26000,30000,30500,27666,29333
2021-09-08,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,29333
2021-09-09,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,29333
2021-09-10,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,30000
2021-09-11,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,30000
2021-09-12,38000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,30000
2021-09-13,40000,32200,29600,30000,22800,28500,29800,36000,26000,30000,30500,27666,29333
2021-09-14,40000,32200,29600,30000,22800,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-15,40000,32200,29600,30000,22800,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-16,40000,32400,29600,30000,22800,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-17,40000,32400,29600,30000,22800,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-18,40000,32400,29600,30000,22800,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-19,40000,32400,29600,30000,23166,28500,29800,35000,26000,30000,30500,27666,29333
2021-09-20,40000,32400,29600,30000,23166,28500,29800,34500,26000,30000,30500,27666,28666
2021-09-21,40000,32800,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-22,40000,32800,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-23,36000,32800,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-24,36000,32400,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-25,36000,32400,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-26,36000,32400,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,28666
2021-09-27,36000,32400,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,29333
2021-09-28,36000,32400,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,29333
2021-09-29,38000,32600,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,29333
2021-09-30,38000,32600,29600,30000,23166,29750,30000,34500,26000,30000,30500,27666,29333
2021-10-01,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-02,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-03,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-04,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-05,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-06,38000,32600,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-07,38000,32200,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-08,38000,32200,29600,30000,23166,31000,30000,34500,26000,30000,30500,27666,29333
2021-10-09,38000,32200,29600,30000,23166,31000,30000,35000,26000,30000,30499,27666,29333
2021-10-10,38000,32200,29600,30000,23166,31000,30000,35000,26000,30000,30500,27666,29333
2021-10-11,35000,32200,29600,30000,23166,31000,30000,35250,26000,30000,30500,27666,29333
2021-10-12,35000,32200,29600,30000,23166,29875,29800,35250,26000,30000,30500,27666,29333
2021-10-13,35000,32200,29600,30000,23166,29875,29800,35250,26000,30000,30500,27666,29333
2021-10-14,35000,32200,29600,30000,23166,29875,30000,35250,26000,30000,30500,27666,29333
2021-10-15,35000,32200,29600,30000,23166,29875,30000,34500,26000,30000,30500,27666,29333
2021-10-16,35000,31800,29600,30000,23166,29875,30000,34500,26000,30000,30500,30000,29333
2021-10-17,35000,31800,29600,30000,23166,29125,30000,34500,26000,30000,30500,30000,29333
2021-10-18,35000,31800,29600,30000,23166,29125,30000,34750,26000,30000,30500,30000,29333
2021-10-19,35000,31800,29600,30000,23166,29250,30000,34750,26000,30000,30500,30000,29666
2021-10-20,35000,31800,29600,30000,23166,29250,30000,34750,26000,30000,30500,30000,29666
2021-10-21,35000,31800,29600,30000,23166,29250,30000,34750,26000,30000,30500,30000,29666
2021-10-22,36000,32000,29600,30000,23166,29250,30000,35500,26000,30000,30500,30000,29666
2021-10-23,36000,32000,29600,30000,23166,28000,30000,35500,26000,30000,30500,30000,29666
2021-10-24,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29000
2021-10-25,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29666
2021-10-26,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29666
2021-10-27,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29666
2021-10-28,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29333
2021-10-29,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29333
2021-10-30,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29333
2021-10-31,36000,32000,29600,30000,23166,29000,30000,35500,26000,30000,30500,30000,29333
2021-11-01,36000,32000,29600,30000,23166,29000,30000,35000,26000,30000,30500,30000,29666
2021-11-02,36000,32000,29600,30000,23166,29000,30000,35000,26000,30000,30500,30000,29666
2021-11-03,35000,32000,29600,30000,23166,29000,30000,35000,26000,30000,30500,30000,29666
2021-11-04,35000,32000,29600,30000,23166,29000,30000,35000,26000,30000,30500,30000,29666
2021-11-05,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-06,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29333
2021-11-07,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-08,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-09,35000,32000,30000,30000,23166,30750,30000,34500,26000,30000,30500,30000,30000
2021-11-10,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-11,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-12,35000,32000,30000,30000,23166,29000,30000,34500,26000,30000,30500,30000,29666
2021-11-13,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29666
2021-11-14,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29666
2021-11-15,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29333
2021-11-16,35000,32000,29600,30000,23166,31000,30000,34500,26000,30000,30500,29333,29000
2021-11-17,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29000
2021-11-18,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29333
2021-11-19,35000,32000,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29333
2021-11-20,35000,32400,29600,30000,23166,30750,30000,34500,26000,30000,30500,29333,29333
2021-11-21,35000,32400,29600,30000,23166,29000,30000,34500,26000,30000,30500,29333,29333
2021-11-22,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29333
2021-11-23,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29333
2021-11-24,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29333
2021-11-25,35000,32200,29600,30000,23166,29000,30000,36000,26000,30000,30500,29333,29333
2021-11-26,35000,32200,29600,30000,23166,29000,30000,36000,26000,30000,30500,29333,29333
2021-11-27,35000,32200,29600,30000,23166,29000,30000,36000,26000,30000,30500,29333,29333
2021-11-28,35000,32200,29600,30000,23166,29000,30000,36000,26000,30000,30500,29333,29333
2021-11-29,35000,32200,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29666
2021-11-30,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29666
2021-12-01,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29333
2021-12-02,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29666
2021-12-03,35000,32400,29600,30000,23166,28750,30000,35500,26000,30000,30500,29333,29666
2021-12-04,35000,32400,29600,30000,23166,29000,30000,35500,26000,30000,30500,29333,29333
2021-12-05,35000,32400,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29333
2021-12-06,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29333
2021-12-07,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29333
2021-12-08,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29666
2021-12-09,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29666
2021-12-10,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29666
2021-12-11,35000,32600,29600,30000,23166,29500,30000,35500,26000,30000,30500,29333,29666
2021-12-12,35000,32600,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,29666
2021-12-13,35000,32600,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,29666
2021-12-14,35000,32400,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,30000
2021-12-15,38000,32400,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,30000
2021-12-16,38000,32400,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,30000
2021-12-17,38000,32400,29600,30000,23166,22750,30000,35500,26000,30000,30000,29333,29666
2021-12-18,38000,32400,29600,30000,23166,30500,30000,35500,26000,30000,30000,29333,29666
2021-12-19,38000,32400,29600,30000,23166,30500,30000,35500,26000,30000,30000,29333,29666
2021-12-20,38000,32400,29600,30000,23166,31750,30000,36000,31000,30000,30000,29333,29666
2021-12-21,38000,32400,29600,30000,23166,31750,30000,36000,31000,30000,30000,29333,29666
2021-12-22,38000,32400,29600,30000,23166,31750,30000,36000,31000,29333,30000,29333,30000
2021-12-23,38000,32400,29600,30000,23166,31500,30000,36000,31000,29333,30000,29333,30000
2021-12-24,38000,32400,30000,30000,23166,31250,30000,36000,31000,29333,30000,29333,30000
2021-12-25,38000,32400,30000,30000,23166,31500,30000,36000,31000,29333,30000,29333,29666
2021-12-26,38000,32400,30000,30000,23166,31500,30000,36000,31000,29333,30000,29333,29666
2021-12-27,38000,32400,30000,30000,23166,31500,30000,36000,31000,29333,30000,29333,29666
2021-12-28,40000,32400,30000,30000,23166,31500,30000,36000,31000,29333,30000,29333,29666
2021-12-29,40000,30800,30000,30000,23166,31750,30000,36000,31000,29333,30000,29333,29666
2021-12-30,40000,30800,30000,30000,23166,31750,30000,36000,31000,29333,30000,29333,29666
2021-12-31,40000,30800,32000,30000,23166,31750,30000,36000,31000,29333,32500,29333,29666
2022-01-01,40000,30800,32000,30000,25000,31750,30000,37000,31000,29333,32500,29333,29666
2022-01-02,40000,30800,32000,30000,25000,31750,30000,37000,31000,29333,32500,29333,29666
2022-01-03,40000,30800,30000,30000,25000,31750,31000,37250,31000,29333,32500,29333,29666
2022-01-04,40000,30800,30000,30000,25000,31750,31000,37250,31000,29333,32500,29333,29666
2022-01-05,40000,30800,30000,30000,25000,30000,31000,36500,31000,29333,32500,29333,29666
2022-01-06,38000,30800,30000,30000,25000,30000,31000,36500,31000,29333,32500,29333,29666
2022-01-07,38000,30800,30000,30000,25000,30750,31000,36500,31000,29333,32500,29333,29666
2022-01-08,38000,30800,30000,30000,25000,29750,31000,36500,31000,29333,32500,29333,29666
2022-01-09,38000,30800,30000,30000,25000,29750,31000,36500,31000,29333,32500,29333,29666
2022-01-10,38000,30800,30000,30000,25000,29500,31000,37000,31000,29333,32500,29333,30000
2022-01-11,38000,30800,30000,30000,25000,29500,31000,37000,31000,29333,32500,29333,30000
2022-01-12,38000,30800,30000,30000,25000,30250,31000,37000,31000,29333,32500,29333,29666
2022-01-13,38000,30800,30000,30000,25000,30250,31000,37500,31000,29333,32500,29333,29666
2022-01-14,38000,30400,30000,30000,25000,29750,31000,37500,31000,29333,32500,29333,29666
2022-01-15,38000,30400,30000,30000,25000,29000,31000,37500,31000,29333,32500,29333,29333
2022-01-16,38000,30400,29000,30000,25000,29000,31000,37500,31000,29333,32500,29333,29333
2022-01-17,38000,30400,29000,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-18,38000,30400,29000,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-19,38000,30400,29600,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-20,38000,30400,29600,30000,25000,30000,31000,37500,31000,29333,32500,29333,29333
2022-01-21,38000,30400,29600,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-22,38000,30400,29600,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-23,38000,29750,29600,30000,25000,29500,31000,37500,31000,29333,32500,29333,29333
2022-01-24,38000,29200,29600,30000,25000,30000,31000,37500,31000,29333,32500,29333,29666
2022-01-25,38000,29200,29600,30000,15000,29750,31000,37500,31000,30000,32500,29333,29666
2022-01-26,38000,29600,29600,30000,15000,30000,31000,37500,31000,30000,32500,29333,29666
2022-01-27,38000,30400,29600,30000,15000,29500,31000,37500,31000,30000,32500,29333,23000
2022-01-28,38000,30400,29600,30000,15000,29500,31000,37500,31000,30000,32500,29333,29666
2022-01-29,38000,30400,29600,30000,15000,31000,31000,37500,31000,30000,32500,29333,29666
2022-01-30,38000,30400,29600,30000,15000,31250,33000,37500,31666,30000,32500,29333,29333
2022-01-31,38000,30400,29600,30000,15000,31250,33000,36900,31666,30000,32500,29333,29333
2022-02-01,38000,30400,29600,30000,15000,31000,33000,36900,31000,30000,32500,29333,29666
2022-02-02,38000,30400,29600,30000,15000,31000,33000,37750,31000,30000,32500,29333,29666
2022-02-03,38000,30400,29600,30000,15000,31250,33000,37750,31000,30000,35000,29333,29666
2022-02-04,38000,30400,29600,30000,15000,31250,33000,37750,31000,30000,32500,29000,29666
2022-02-05,38000,30400,29600,30000,15000,31250,33000,37500,31000,30000,32500,29000,29666
2022-02-06,38000,30400,29600,30000,15000,31250,33000,37500,31000,30000,32500,29000,29666
2022-02-07,38000,30400,29600,30000,15000,31250,33000,37500,31000,30000,32500,29000,29666
2022-02-08,38000,30400,29600,30000,15000,31250,33000,37000,31000,30000,32500,29000,29666
2022-02-09,40000,30400,29600,30000,15000,31250,33000,37000,31000,30000,32500,29000,29666
2022-02-10,40000,30400,29600,30000,15000,31000,33000,35500,31000,30000,32500,29333,29666
2022-02-11,40000,30400,29600,30000,15000,31000,33000,35500,31000,30000,32500,29333,29666
2022-02-12,40000,30400,29600,30000,15000,31000,33000,36250,31000,30000,32500,29333,29666
2022-02-13,40000,30400,29600,30000,15000,31000,33000,36250,31000,30000,32500,29333,29666
2022-02-14,40000,30400,29600,30000,15000,30250,33000,36250,31000,30000,32500,29333,30333
2022-02-15,40000,30600,29600,30000,15000,30250,33000,36250,31000,30000,32500,29333,30333
2022-02-16,38000,30600,29600,30000,15000,30250,33000,36250,31000,30000,32500,29333,30333
2022-02-17,38000,30600,29600,30000,15000,30250,33000,35500,31000,30000,32500,29333,30000
2022-02-18,38000,30600,29600,30000,15000,30250,33000,35500,31000,30000,32500,29333,30000
2022-02-19,38000,30600,29600,30000,15000,30250,33000,35500,31000,30000,30000,29333,30333
2022-02-20,38000,30600,29600,30000,15000,30250,33000,35500,31000,30000,32500,29333,30333
2022-02-21,38000,30600,29600,30000,15000,31750,32600,35500,31000,30000,32500,29333,30333
2022-02-22,38000,30600,29600,30000,15000,31750,32600,35500,31000,30333,32500,29333,30333
2022-02-23,38000,30600,30000,30000,15000,31000,32600,35500,31000,30333,32500,29333,30333
2022-02-24,38000,30600,30000,30000,15000,31000,32600,35500,31000,30333,32500,29333,30333
2022-02-25,38000,30400,30000,30000,15000,31000,32600,35500,31000,30333,32500,29333,30333
2022-02-26,38000,30400,30000,30000,15000,31250,32600,35500,31000,30333,32500,29333,30333
2022-02-27,38000,30400,30000,30000,15000,31250,32600,35500,31000,30333,32500,29333,30333
2022-02-28,38000,30400,30000,30000,15000,31250,32600,35500,31000,30333,32500,29333,30333
2022-03-01,38000,30400,30000,30000,15000,31250,32600,36500,31000,30333,32500,29333,30000
2022-03-02,36000,30400,30000,30000,15000,32000,32600,41250,31000,30333,32500,29333,30333
2022-03-03,36000,30600,30000,30000,15000,32000,32600,41250,31000,30333,32500,29333,30333
2022-03-04,36000,30600,30000,30000,15000,32000,32600,41250,31000,30333,32500,29333,30666
2022-03-05,36000,30600,30000,30000,15000,32000,32600,41250,31000,30333,32500,29333,30333
2022-03-06,36000,30600,30000,30000,15000,32000,32600,41250,31000,30333,32500,29333,31000
2022-03-07,36000,30600,30000,30000,15000,32000,32600,36000,31000,30333,32500,29333,31000
2022-03-08,36000,30600,30000,30000,15000,32000,32600,36000,31000,30333,32500,29333,31000
2022-03-09,36000,30600,30000,30000,15000,32000,32600,36000,31000,30333,32500,29333,31000
2022-03-10,36000,30600,30000,30000,15000,32000,32600,37500,31000,30333,32500,29333,31000
2022-03-11,36000,30600,30000,30000,15000,32000,32600,37500,31000,30333,32500,29333,30000
2022-03-12,36000,30600,30000,30000,15000,32000,32600,37500,31000,30333,32500,29333,30000
2022-03-13,36000,30600,30000,30000,15000,32000,32600,37500,31000,30333,32500,29333,30000
2022-03-14,36000,30600,30000,30000,15000,32000,32600,35500,31000,30333,32500,29333,30333
2022-03-15,36000,30600,30000,30000,15000,32000,32600,35500,31000,30333,32500,29333,30333
2022-03-16,36000,30400,30000,30000,15000,32000,32600,35500,31000,30333,32500,29333,30333
2022-03-17,36000,30400,30000,30000,15000,32000,32600,35500,31000,30333,32500,29333,30333
2022-03-18,36000,30400,30000,30000,15000,30500,32600,35500,31000,30333,32500,29333,30333
2022-03-19,36000,30400,30000,30000,15000,30500,32600,36500,31000,30333,32500,29333,30333
2022-03-20,36000,30400,30000,30000,15000,30500,32600,36500,31000,30333,32500,29333,30333
2022-03-21,36000,30400,30000,30000,15000,30500,32600,36250,31000,30333,32500,29333,30333
2022-03-22,36000,30400,30000,30000,15000,30500,32600,36000,31000,30333,32500,29333,30333
2022-03-23,38000,30400,30000,30000,15000,30500,32600,36000,31000,30333,32500,29333,30333
2022-03-24,38000,30400,30000,30000,15000,30000,32600,36000,31000,30333,32500,29333,30333
2022-03-25,38000,30400,30000,30000,15000,30000,32600,36000,31000,30333,32500,29333,30333
2022-03-26,38000,30400,30000,30000,15000,30500,32600,36000,31000,30333,32500,29333,30333
2022-03-27,38000,30400,30000,30000,15000,30500,32600,36000,31000,30333,32500,29333,30333
2022-03-28,38000,30400,30000,30000,15000,30500,30100,35250,31000,30333,32500,29333,30666
2022-03-29,38000,30400,30000,30000,15000,30500,30100,35250,31000,30333,32500,29333,30666
2022-03-30,38000,30400,30000,30000,15000,30500,30100,35500,31000,30333,32500,29333,30666
2022-03-31,38000,30400,30000,30000,15000,30500,30100,36000,31000,30333,32500,29333,30666
2022-04-01,38000,30400,30000,30000,15000,30500,30100,36000,31000,30333,32500,29333,30666
2022-04-02,36000,30400,30000,30000,15000,31250,30100,36000,31000,30333,32500,29333,30666
2022-04-03,36000,30400,30000,30000,15000,31250,30100,36000,31000,30333,32500,29333,30333
2022-04-04,36000,30400,30000,30000,15000,32500,30100,36500,31000,30333,32500,29333,31000
2022-04-05,36000,30400,30000,30000,15000,32500,30100,36500,31000,30333,32500,29333,30333
2022-04-06,36000,30600,30000,30000,15000,32500,30100,36250,31000,30333,32500,29333,30666
2022-04-07,36000,30600,30000,30000,15000,32250,30100,36250,31000,29666,32500,29333,30666
2022-04-08,38000,30600,30000,30000,15000,32000,32100,36666,31000,29666,32500,29333,30666
2022-04-09,38000,30600,30000,30000,15000,32000,32000,36666,31000,29666,32500,29333,30666
2022-04-10,38000,30600,30000,30000,15000,32000,32000,36000,31000,29666,32500,29333,30666
2022-04-11,38000,30600,30000,30000,15000,30750,32000,35500,31000,29666,32500,29333,30666
2022-04-12,38000,30600,30000,30000,15000,30750,32000,35500,31000,29666,32500,29333,30666
2022-04-13,38000,30600,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30666
2022-04-14,38000,30600,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30666
2022-04-15,38000,30600,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30666
2022-04-16,38000,31000,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,31333
2022-04-17,38000,31000,30000,30000,15000,31250,32100,35500,31000,29666,32500,29333,31333
2022-04-18,38000,31000,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30333
2022-04-19,38000,31000,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30333
2022-04-20,38000,31000,30000,30000,15000,30750,32100,35500,31000,29666,32500,29333,30333
2022-04-21,38000,31000,30000,30000,15000,30250,30100,35333,31000,29666,32500,29333,30333
2022-04-22,38000,31200,30000,30000,15000,30250,30100,35333,31000,29666,32500,29333,30333
2022-04-23,38000,31200,30000,30000,15000,30250,30100,35333,31000,29666,32500,29333,30333
2022-04-24,38000,31200,30000,30000,15000,30250,30100,35333,31000,29666,32500,29333,30333
2022-04-25,40000,31200,30000,30000,15000,30250,30100,35333,31000,29666,32500,29333,30333
2022-04-26,40000,31200,30000,30000,15000,30250,32100,35333,31000,29666,32500,29333,30333
2022-04-27,40000,31200,30000,30000,15000,30250,32400,35333,31000,29666,32500,29333,30333
2022-04-28,40000,31200,30000,30000,15000,30250,32400,35333,31000,29666,32500,29333,30333
2022-04-29,40000,31200,30000,30000,15000,30250,32400,35333,31000,29666,32500,29333,30333
2022-04-30,40000,31200,30000,30000,15000,30250,32400,35333,31000,29666,32500,29333,30333
2022-05-01,40000,31200,30000,30000,15000,30250,32400,35666,31000,29666,32500,29333,30333
2022-05-02,40000,31200,30000,30000,15000,30250,32400,35666,31000,29666,32500,29333,30333
2022-05-03,40000,31200,30000,30000,15000,30250,32400,35666,31000,29666,35000,29333,30333
2022-05-04,40000,31000,30000,30000,15000,30250,32400,35666,31000,29666,32500,29333,30333
2022-05-05,40000,31000,30000,30000,15000,30250,32400,35666,31000,29666,32500,29333,30333
2022-05-06,40000,31000,30000,30000,15000,30250,32400,37000,31000,29666,32500,29333,30333
2022-05-07,40000,31000,30000,30000,15000,30250,32400,37000,31000,29666,32500,29333,30333
2022-05-08,40000,31000,30000,30000,15000,30250,32400,37000,31000,29666,32500,29333,30333
2022-05-09,40000,31000,30000,30000,15000,30250,32200,37000,31000,29666,32500,29333,30333
2022-05-10,40000,31000,30000,30000,15000,30250,32200,37000,31000,29666,32500,29333,30666
2022-05-11,40000,31000,30000,30000,15000,30250,32200,37000,31000,29666,32500,29333,30666
2022-05-12,40000,31000,30000,30000,15000,30250,32200,35333,31000,29666,32500,29333,30666
2022-05-13,40000,31000,30000,30000,15000,30000,32200,35333,31000,29666,32500,29333,31333
2022-05-14,40000,31000,30000,30000,15000,30000,32200,35333,31000,29666,32500,29333,31000
2022-05-15,40000,31000,30000,30000,15000,30000,32200,35333,31000,29666,32500,29333,30666
2022-05-16,40000,31000,30000,30000,15000,30000,32200,35333,31000,29666,32500,29333,30666
2022-05-17,40000,31000,30000,30000,15000,30000,32200,34333,31000,29666,32500,29333,31000
2022-05-18,46000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,31000
2022-05-19,46000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,31000
2022-05-20,46000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,31000
2022-05-21,46000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,31333
2022-05-22,46000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,31333
2022-05-23,40000,31000,30000,30000,15000,30250,32200,33000,31000,29666,32500,29333,30666
2022-05-24,40000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,30666
2022-05-25,40000,31000,30000,30000,15000,30250,32200,34000,31000,29666,32500,29333,30666
2022-05-26,40000,31000,30000,30000,15000,30250,32400,34000,31000,29666,32500,29333,30666
2022-05-27,40000,31000,30000,30000,15000,30250,32400,34000,31000,29333,32500,29333,30666
2022-05-28,40000,31000,30000,30000,15000,30250,32400,34000,31000,29333,32500,29333,30666
2022-05-29,40000,31000,30000,30000,15000,30250,32400,34000,31000,29333,32500,29333,30666
2022-05-30,40000,31000,30000,30000,15000,30250,32400,35500,31000,29333,32500,29333,30666
2022-05-31,40000,31000,30000,30000,15000,30000,32400,35500,31000,29333,32500,29333,30666
2022-06-01,40000,31000,30000,30000,15000,30000,32400,35500,31000,29333,32500,29333,30666
2022-06-02,40000,31000,30000,30000,15000,30000,32400,35500,31000,29333,32500,29333,30666
2022-06-03,40000,31000,30000,30000,15000,30000,32400,34000,31000,29333,32500,29333,30666
2022-06-04,40000,31000,30000,30000,15000,30000,32400,34000,31000,29333,32500,29333,30000
2022-06-05,40000,31000,30000,30000,15000,30000,32400,34000,31000,29333,32500,29333,30000
2022-06-06,40000,31000,30000,30000,15000,30000,32400,34000,31000,29333,32500,29333,30000
2022-06-07,40000,31000,30000,30000,15000,30000,34400,34000,31000,29333,32500,29333,30666
2022-06-08,40000,31000,30000,30000,15000,30000,34400,34000,31000,29333,32500,29333,30666
2022-06-09,40000,31000,30000,30000,15000,30000,36400,34666,31000,29333,32500,29333,30666
2022-06-10,40000,31000,30000,30000,15000,30000,36400,34666,31000,29333,32500,29333,31000
2022-06-11,40000,31000,30000,30000,15000,30000,36400,34666,31000,29666,32500,29333,31000
2022-06-12,40000,31000,30000,30000,15000,30000,36400,34666,31000,29666,32500,29333,31000
2022-06-13,40000,31000,30000,30000,15000,30000,36400,35666,31000,29666,32500,29333,30666
2022-06-14,40000,31000,30000,30000,15000,30000,36400,35666,31000,29666,32500,29333,30666
2022-06-15,40000,31600,30000,30000,15000,30000,36400,35666,31000,29666,32500,29333,30666
2022-06-16,40000,31000,30000,30000,15000,30000,36400,35666,31000,29666,32500,29333,30666
2022-06-17,40000,31000,30000,30000,15000,30000,34400,35666,31000,29666,32500,29333,30666
2022-06-18,40000,31000,30000,30000,15000,30000,34400,35666,31000,29666,32500,29333,30666
2022-06-19,40000,31000,30000,30000,15000,30000,34400,35666,31000,29666,32500,29333,30666
2022-06-20,40000,31600,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30333
2022-06-21,40000,31600,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30666
2022-06-22,40000,31600,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30666
2022-06-23,40000,31800,30000,30000,15000,30000,35000,36500,31000,29666,32500,29333,30666
2022-06-24,40000,31800,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30666
2022-06-25,40000,31800,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30666
2022-06-26,40000,31600,30000,30000,15000,30000,35000,35500,31000,29666,32500,29333,30666
2022-06-27,40000,31600,30000,30000,15000,30000,37000,35500,31000,29666,32500,29333,30666
2022-06-28,40000,31600,30000,30000,15000,30000,36000,35500,31000,29666,32500,29333,30666
2022-06-29,40000,31600,29000,30000,15000,30000,36000,35500,31000,29666,32500,29333,30666
2022-06-30,40000,31600,29000,30000,15000,30000,36000,36500,31000,29000,32500,29333,30666
2022-07-01,40000,31400,29000,30000,15000,30000,36000,36500,31000,29000,32500,29333,30666
2022-07-02,40000,31400,30000,30000,15000,30000,36000,36000,31000,29000,32500,30666,30666
2022-07-03,40000,31400,30000,30000,15000,30000,36000,36000,31000,29000,32500,30666,30666
